total_timesteps,policy_entropy,nupdates,fps,value_loss,explained_variance
9034000,2.4584388732910156,451700,711,0.022570734843611717,0.9206941872835159
9036000,2.4454782009124756,451800,711,0.06870456039905548,0.6969953179359436
9038000,2.281470775604248,451900,711,0.3642641305923462,0.8009939789772034
9040000,1.7328342199325562,452000,711,0.050046406686306,0.9815504159778357
9042000,2.456480026245117,452100,711,0.5043867826461792,-0.04569971561431885
9044000,2.4538519382476807,452200,711,0.023363430052995682,0.9660520628094673
9046000,2.48229718208313,452300,711,0.0026338668540120125,0.9858358902856708
9048000,2.470932722091675,452400,711,0.10672615468502045,0.8679191917181015
9050000,2.4644603729248047,452500,711,0.00463626254349947,0.9618067517876625
9052000,2.4635396003723145,452600,711,0.0034155913162976503,0.9750247690826654
9054000,2.114201068878174,452700,711,0.01738899014890194,0.9908191431313753
9056000,2.469086170196533,452800,711,0.011545542627573013,0.9602684862911701
9058000,2.4683852195739746,452900,711,0.0006495194393210113,0.9683630876243114
9060000,2.4569239616394043,453000,711,0.004019008483737707,0.9933298765681684
9062000,2.4197075366973877,453100,711,0.07731541991233826,0.9357170090079308
9064000,2.413738489151001,453200,711,0.004385779611766338,0.9946102658286691
9066000,2.391298294067383,453300,711,0.4614085257053375,0.1998729109764099
9068000,2.435678005218506,453400,711,0.02580338716506958,0.936616450548172
9070000,2.1912484169006348,453500,711,0.11818976700305939,0.7468505799770355
9072000,2.4026107788085938,453600,711,0.01712529920041561,0.9143528789281845
9074000,2.4202628135681152,453700,711,0.0020345784723758698,0.9954457595013082
9076000,2.3832790851593018,453800,711,0.01557393092662096,0.9828429017215967
9078000,2.418342113494873,453900,711,0.017546245828270912,0.9632458686828613
9080000,2.4299728870391846,454000,711,0.19712723791599274,0.09582221508026123
9082000,2.4192018508911133,454100,711,0.08941115438938141,0.9058538675308228
9084000,2.4498047828674316,454200,711,0.4805847108364105,0.41295433044433594
9086000,2.4377312660217285,454300,711,0.1281425654888153,0.8291210234165192
9088000,2.4740328788757324,454400,711,0.0008955276571214199,0.9839501269161701
9090000,2.438082456588745,454500,711,0.002086696680635214,0.9868689002469182
9092000,2.4004695415496826,454600,711,0.04555429145693779,0.8991879671812057
9094000,2.298269748687744,454700,711,0.014359133318066597,0.9829745031893253
9096000,2.1288046836853027,454800,711,0.015560385771095753,0.9821519907563925
9098000,2.2984302043914795,454900,711,0.015982819721102715,0.9884826559573412
9100000,2.459822654724121,455000,711,0.11410705745220184,0.791870728135109
9102000,1.8539371490478516,455100,711,0.0966690331697464,0.8321479856967926
9104000,2.4616341590881348,455200,711,0.003157233353704214,0.9208462983369827
9106000,2.083913564682007,455300,711,0.02441062591969967,0.9921087613329291
9108000,2.4730727672576904,455400,711,0.004079929552972317,0.9892853554338217
9110000,2.476698398590088,455500,711,0.12315817922353745,0.2551824450492859
9112000,2.408036470413208,455600,711,0.013930927030742168,0.9464358352124691
9114000,2.4787755012512207,455700,711,0.005793243646621704,0.7887574434280396
9116000,2.388300895690918,455800,711,0.13340511918067932,0.8084671497344971
9118000,2.4573497772216797,455900,711,0.0468255989253521,0.7490803599357605
9120000,2.110617160797119,456000,711,0.014075377956032753,0.995442015118897
9122000,2.3964955806732178,456100,711,0.010782329365611076,0.9945045532658696
9124000,2.46091628074646,456200,711,0.006822417490184307,0.9847876345738769
9126000,2.4545559883117676,456300,711,0.2743702530860901,0.5376840233802795
9128000,2.065676212310791,456400,711,0.03148546814918518,0.9849138474091887
9130000,2.4677793979644775,456500,711,0.05068353936076164,0.18939673900604248
9132000,2.440253257751465,456600,711,0.003729314776137471,0.9892226234078407
9134000,1.5722347497940063,456700,711,0.06953556835651398,0.7704698592424393
9136000,2.4687819480895996,456800,711,1.3473422527313232,-0.16261780261993408
9138000,2.475377082824707,456900,711,0.004544112831354141,0.9263419806957245
9140000,2.4652292728424072,457000,711,0.014457972720265388,0.8630478084087372
9142000,2.4517855644226074,457100,711,0.0011732128914445639,0.9981230181874707
9144000,2.4376790523529053,457200,711,0.015954846516251564,0.9060764312744141
9146000,2.4690866470336914,457300,711,0.0017686767969280481,0.9844586430117488
9148000,2.4450669288635254,457400,711,0.003193093463778496,0.9751979317516088
9150000,2.1115927696228027,457500,711,0.13055989146232605,0.8991442173719406
9152000,2.0564663410186768,457600,711,0.04025128111243248,0.9853019826114178
9154000,2.1079888343811035,457700,711,0.01789684034883976,0.9896244965493679
9156000,2.0940680503845215,457800,711,0.1301099956035614,0.8907125815749168
9158000,1.8073310852050781,457900,711,0.10039205849170685,0.9289809763431549
9160000,2.4718191623687744,458000,711,0.675106406211853,-0.010098457336425781
9162000,2.450742244720459,458100,711,0.0029425565153360367,0.9868610380217433
9164000,2.329306125640869,458200,711,0.03230714797973633,0.9608823098242283
9166000,1.6865774393081665,458300,711,0.14909031987190247,0.9321670010685921
9168000,2.334378719329834,458400,711,0.02423788234591484,0.898434579372406
9170000,2.4339873790740967,458500,711,0.014148915186524391,0.9756727870553732
9172000,2.406250238418579,458600,711,0.010916520841419697,0.9030766114592552
9174000,2.0517594814300537,458700,711,0.016550593078136444,0.9956227294169366
9176000,2.4865598678588867,458800,711,0.0002603712782729417,0.7650775611400604
9178000,2.4701151847839355,458900,711,0.0009418409317731857,0.9981136481510475
9180000,2.283412456512451,459000,711,0.007697172462940216,0.9812883511185646
9182000,1.7979885339736938,459100,711,0.08193300664424896,0.9417916014790535
9184000,2.230670928955078,459200,711,0.006598169915378094,0.9960253876633942
9186000,2.213654041290283,459300,711,0.010156882926821709,0.9860594980418682
9188000,2.1123239994049072,459400,711,0.1714208424091339,0.9356575161218643
9190000,2.436757802963257,459500,711,0.2197159230709076,0.6846766173839569
9192000,2.0946128368377686,459600,711,0.00875421054661274,0.9963096287101507
9194000,2.4325363636016846,459700,711,0.0747361034154892,0.8207173347473145
9196000,2.482372999191284,459800,711,0.07329319417476654,-2.749762773513794
9198000,2.4680912494659424,459900,711,0.03830375894904137,0.7575529664754868
9200000,2.4577503204345703,460000,711,0.11651115119457245,0.912093885242939
9202000,2.4616332054138184,460100,711,0.07825993746519089,0.6388376951217651
9204000,2.244107723236084,460200,711,0.020077284425497055,0.9711719192564487
9206000,2.1638543605804443,460300,711,0.07411093264818192,0.8858048915863037
9208000,2.4638988971710205,460400,711,0.0010152837494388223,0.7632923126220703
9210000,2.4468865394592285,460500,711,0.011369598098099232,0.972909340634942
9212000,2.280266284942627,460600,711,0.021115465089678764,0.9513026252388954
9214000,2.2012276649475098,460700,711,0.009311680682003498,0.9926658188924193
9216000,2.074453830718994,460800,711,0.09526090323925018,0.9288917556405067
9218000,2.2556803226470947,460900,711,0.015271775424480438,0.9853354226797819
9220000,2.387427806854248,461000,711,0.141719788312912,0.8278400301933289
9222000,2.448357343673706,461100,711,0.002584045985713601,0.9136543646454811
9224000,2.460371494293213,461200,711,0.001133797923102975,0.9801841210573912
9226000,2.4531779289245605,461300,711,0.003467228263616562,0.7470274567604065
9228000,2.4535441398620605,461400,711,0.009360123425722122,0.9022059738636017
9230000,2.03374981880188,461500,711,0.08210507780313492,0.951381366699934
9232000,2.460937976837158,461600,711,0.002657353412359953,0.9337705001235008
9234000,2.2175509929656982,461700,711,0.10585226863622665,0.8953614681959152
9236000,2.4279582500457764,461800,711,0.0654270350933075,0.7931298017501831
9238000,2.4446215629577637,461900,711,0.003363328520208597,0.9803675170987844
9240000,2.4595017433166504,462000,711,0.023334523662924767,0.9561739712953568
9242000,2.2905540466308594,462100,711,0.1044757217168808,0.9474742263555527
9244000,2.028920888900757,462200,711,0.0733269453048706,0.9546698518097401
9246000,2.456061601638794,462300,711,0.08241532742977142,0.5991826355457306
9248000,2.450762987136841,462400,711,0.07032207399606705,0.8818127512931824
9250000,2.4223432540893555,462500,711,0.08287953585386276,0.7788619846105576
9252000,2.454808473587036,462600,711,0.00333177438005805,0.9877217346802354
9254000,2.416747808456421,462700,711,0.0559740774333477,0.9290760010480881
9256000,2.4550297260284424,462800,711,0.00141346943564713,0.982196506112814
9258000,2.4481728076934814,462900,711,0.001919138478115201,0.9947587456554174
9260000,2.394239902496338,463000,711,0.033302657306194305,0.9609933085739613
9262000,2.448448896408081,463100,711,0.24225668609142303,-1.3522272109985352
9264000,2.4125757217407227,463200,711,0.00481069041416049,0.9505759663879871
9266000,2.3120508193969727,463300,711,0.3500950336456299,0.8260166943073273
9268000,2.21766996383667,463400,711,0.0607512891292572,0.9537276700139046
9270000,2.416992664337158,463500,711,0.018424594774842262,0.9591671004891396
9272000,2.4577014446258545,463600,711,0.0018007003236562014,0.8750723078846931
9274000,2.41768217086792,463700,711,0.11130625009536743,0.5547371208667755
9276000,2.453680992126465,463800,711,0.010757039301097393,0.8590902090072632
9278000,2.1320958137512207,463900,711,0.03576216101646423,0.98795744497329
9280000,2.015481948852539,464000,711,0.3196336627006531,0.806482344865799
9282000,1.929504156112671,464100,711,0.37672486901283264,0.8969130739569664
9284000,2.021411895751953,464200,711,0.06346047669649124,0.9873170228675008
9286000,2.237663745880127,464300,711,0.005859216675162315,0.9848496727645397
9288000,2.274336814880371,464400,711,0.014080122113227844,0.887475460767746
9290000,2.476257562637329,464500,711,0.027406204491853714,0.6119741797447205
9292000,2.464661121368408,464600,711,0.00045540518476627767,0.4158693552017212
9294000,1.8232637643814087,464700,711,0.1751808226108551,0.9466202557086945
9296000,2.0593838691711426,464800,711,0.39541810750961304,0.8099057376384735
9298000,1.7176214456558228,464900,711,0.04785887524485588,0.9706003945320845
9300000,2.015312671661377,465000,711,0.07424100488424301,0.9845993733033538
9302000,2.0463526248931885,465100,711,0.05582941696047783,0.962521631270647
9304000,1.8741395473480225,465200,711,0.073982372879982,0.9577248059213161
9306000,2.4113266468048096,465300,711,0.11362475156784058,0.45740723609924316
9308000,2.11555552482605,465400,711,0.011072298511862755,0.9932866604067385
9310000,2.3779215812683105,465500,711,0.013154864311218262,0.9792749043554068
9312000,2.0632379055023193,465600,711,0.16447994112968445,0.9216176718473434
9314000,2.105678081512451,465700,711,0.002404947532340884,0.9982583316741511
9316000,2.109408140182495,465800,711,0.00770693039521575,0.9945753221400082
9318000,2.4096226692199707,465900,711,0.07820925116539001,0.9227642640471458
9320000,2.2733120918273926,466000,711,0.06664305180311203,0.73792564868927
9322000,1.8867698907852173,466100,711,0.016368653625249863,0.9782495498657227
9324000,2.438058376312256,466200,711,0.017805321142077446,0.9623357094824314
9326000,2.3004348278045654,466300,711,0.0021540881134569645,0.9995244214078411
9328000,2.4461889266967773,466400,711,0.05890793353319168,0.9093329310417175
9330000,2.483654499053955,466500,711,0.0016643783310428262,0.9805380813777447
9332000,2.476684808731079,466600,711,0.6516374349594116,-0.5595078468322754
9334000,2.463209867477417,466700,711,0.055722177028656006,0.8866364136338234
9336000,2.446253538131714,466800,711,0.09926120191812515,0.6369222402572632
9338000,2.417428493499756,466900,711,0.12981539964675903,0.7050528824329376
9340000,2.490325689315796,467000,711,0.02461853250861168,0.7332341074943542
9342000,2.222226619720459,467100,711,0.03307102248072624,0.9699524473398924
9344000,2.4582085609436035,467200,711,0.0035292853135615587,0.9395597204566002
9346000,2.424959897994995,467300,711,0.043881047517061234,0.9049949198961258
9348000,2.1353600025177,467400,711,0.0701645240187645,0.9650239869952202
9350000,2.247081756591797,467500,711,0.024856550619006157,0.9767119251191616
9352000,2.459714889526367,467600,711,0.07960925251245499,0.8077620565891266
9354000,2.456758975982666,467700,711,0.0014418762875720859,0.8772101476788521
9356000,2.4542272090911865,467800,711,0.002829745877534151,0.9592886008322239
9358000,2.349250555038452,467900,711,0.10573730617761612,0.8354969620704651
9360000,2.3489959239959717,468000,711,0.014958453364670277,0.9798213597387075
9362000,2.4499168395996094,468100,711,0.0364556759595871,0.422254741191864
9364000,2.259899616241455,468200,711,0.4294584393501282,0.6394829750061035
9366000,2.4372572898864746,468300,711,0.026281382888555527,0.8912686631083488
9368000,2.051292896270752,468400,711,0.009838426485657692,0.9921414963901043
9370000,2.4557108879089355,468500,711,0.03514709696173668,0.9319565445184708
9372000,2.360469341278076,468600,711,0.04265957325696945,0.9734806399792433
9374000,2.479113817214966,468700,711,0.0005158429266884923,0.6471796929836273
9376000,2.068570613861084,468800,711,0.05301659554243088,0.9754926729947329
9378000,2.4279510974884033,468900,711,0.006980787962675095,0.9047511070966721
9380000,2.3339710235595703,469000,711,0.028211498633027077,0.9688281044363976
9382000,2.4617691040039062,469100,711,0.001150773954577744,0.992401993367821
9384000,2.443190097808838,469200,711,0.03500248119235039,0.8359563946723938
9386000,2.428650379180908,469300,711,0.03319188952445984,0.8786313161253929
9388000,2.375596523284912,469400,711,0.09516064822673798,0.7453024089336395
9390000,2.4512109756469727,469500,711,0.040310196578502655,0.1876869797706604
9392000,2.1874332427978516,469600,711,0.16112038493156433,0.874668225646019
9394000,2.47404146194458,469700,711,0.0021470754873007536,0.9457435496151447
9396000,2.4039065837860107,469800,711,0.003206773428246379,0.991165610961616
9398000,2.4626667499542236,469900,711,0.2307571917772293,0.8307192921638489
9400000,2.3040289878845215,470000,711,0.016096241772174835,0.9804786145687103
9402000,2.432835102081299,470100,711,0.02344084344804287,0.9579937011003494
9404000,2.476942539215088,470200,711,0.0340535044670105,0.3236549496650696
9406000,2.4766290187835693,470300,711,0.031231606379151344,0.64964759349823
9408000,2.4517130851745605,470400,711,0.0018062929157167673,0.9929512022063136
9410000,2.1069464683532715,470500,711,0.004252078011631966,0.9973122952505946
9412000,2.4665005207061768,470600,711,0.22824278473854065,0.5243319272994995
9414000,2.4420645236968994,470700,711,0.20644108951091766,0.30072396993637085
9416000,2.40700101852417,470800,711,0.01600744016468525,0.9712051302194595
9418000,2.4737884998321533,470900,711,0.015167338773608208,0.7385320365428925
9420000,2.3847270011901855,471000,711,0.0351724810898304,0.9608558863401413
